query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca128,17,JOB_0139878,0.6507055163383484,Business Intelligence Analyst,Spirit Mountain Casino,"Grand Ronde, OR",Mid senior,Onsite,"Data collection, Data organization, Data visualization, Data analysis, Dashboard creation, Report creation, Data source identification, Data transformation, Business process evaluation, Business intelligence tools, Data quality assessment, Data correlation analysis, Trend analysis, Pattern analysis, Business requirements capture, Business requirements documentation, Functional requirements capture, Functional requirements documentation, Data requirements capture, Data requirements documentation, User acceptance testing, Test case creation, Test data creation, SQL query development, Data accuracy assurance, Data consistency assurance, Visualization enhancement, Dashboard enhancement, Presentation enhancement, Report enhancement, Monthly reporting automation, System process design, System process documentation, System process maintenance, Technical assistance, Training, Mentoring, Coaching, Change tracking, Functional specification documentation, Business specification documentation, Procedure writing, Communication skills, Technical concept communication, BI/Data Visualization tools, Tableau, Power BI, Task prioritization, Deliverables prioritization, Results orientation, Decisionmaking, Data modeling, ETL processes, Collaboration tools, File sharing tools, Version control tools, Requirements gathering, Business intelligence projects, SQL query writing, Excel skills, Business analysis skills, Problemsolving skills, Collaboration skills, Facilitation skills, Crossfunctional team skills, Communication skills, Data translation, Relationship building, Independent work, Multiple project management, Bachelor's degree, Mathematics, Data Analytics, Economics, Computer Science, Statistics, Business, Education, Training, Experience, Business Intelligence, Analytics, Database experience, Data reporting experience, Casino IT experience, Highsecurity gaming license, Health vaccinations, Office environment, Tobacco smoke exposure, Noise exposure, Sitting, Walking, Bending, Reaching, Lifting, Personal computers, Standard office equipment",17.075202999876637
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca128,18,JOB_0142229,0.646909773349762,Business Analyst (Look Forward Enablement Team),NR Consulting,"Boulder, CO",Mid senior,Onsite,"Business Analyst, Organizational design, Resource capacity forecasting, Data analytics, Agile tools, Cloud migration, Modernization",17.075202999876637
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca128,19,JOB_0462388,0.6447153687477112,Senior Business Intelligence Analyst - Remote,Crash Champions,"Westmont, IL",Mid senior,Onsite,"Business Intelligence, Power BI, SQL, Data Analysis, Data Visualization, Data Integration, Data Modeling, Agile Development, SDLC, Data Validation, Roadmap Enhancements, Hybrid Agile, Complex Datasets, U.S. Citizenship or Permanent Residency, Communication, Presentation, Documentation, Organizational Skills, Project Management, Attention to Detail, Business Acumen, ProblemSolving, Management Information Systems, Engineering, Mathematics, Economics, Computer Science",17.075202999876637
Q03,business intelligence analyst with Power BI and dashboard experience,data,dense_pca128,20,JOB_0454723,0.6434836387634277,Senior Business Intelligence Analyst,Cosgrove Partners,"Indianapolis, IN",Mid senior,Onsite,"Business Intelligence, Data Analytics, Data Visualization, Dashboards, Tableau, Power BI, Data Warehousing, API Development, Process Design, Workflow Design, Information Modeling, ProblemSolving, Financial Modeling, Data Integration, Data Interpretation, Data Analysis, DataDriven Decision Making, Business Requirements Analysis, Communication, Collaboration, Consulting, Advising",17.075202999876637
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,1,JOB_0429630,0.7344223260879517,Data Engineer,QinetiQ US,"Herndon, VA",Associate,Onsite,"Java, Scala, Python, Bash, Elasticsearch, YARN, Spark, Nifi, Docker, Graph, NoSQL, Relational, CloudFormation, EC2, S3, RDS, TS/SCI clearance, REST APIs, Javascript/NodeJS, Presto/Trino, MapReduce, Hive",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,2,JOB_0226802,0.7030767202377319,Data Quality Engineer,MHK TECH INC,"Jersey City, NJ",Mid senior,Onsite,"Coding standards, Data quality, SQL, Python, SDLC, Scrum teams, Integration environment, Agile mindset, TDD, BDD, Apache Spark, Hadoop, Scala, Snowflake, GCP BigQuery, AWS Redshift, Airflow, Kafka, Kinesis, Spark Streaming, Flink, Machine Learning, Mentoring",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,3,JOB_0177276,0.6972169876098633,Cloud Data Engineer - 23-10177,Genesis10,Greater Minneapolis-St. Paul Area,Mid senior,Onsite,"Cloud Data Engineer, Databricks, Airflow, Kafka, Snowflake, Azure platform, Highvolume data ingestion, EMR data integration, Epic",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,4,JOB_0048519,0.6924814581871033,Data Engineer,"Liberty Personnel Services, Inc.","King of Prussia, PA",Mid senior,Onsite,"Data Warehousing, ETL, Spark, Databricks, Snowflake, SQL, Python, Microsoft Azure, Data Engineering, Data Architectures, Data Pipelines",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,5,JOB_0319367,0.678524911403656,Data Engineer,257,"New York, United States",Mid senior,Onsite,"Data Engineering, Data Pipelines, Big Data Processing, Python, Java, Apache Kafka, Apache Spark, AWS, Azure, Google Cloud Platform, SQL, MySQL, PostgreSQL, Data Modeling, Data Warehousing, ETL, Cloudbased Data Platforms, Energy Sector, Sustainability, Problem Solving, Troubleshooting, Communication, Collaboration, Renewable Energy, Carbon Emissions",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,6,JOB_0232771,0.6764858365058899,Data Engineer- Direct Client- W2 Contract,IT Trailblazers LLC,"Johnston, IA",Mid senior,Onsite,"Data Engineering, Apache Spark, Python, Amazon Web Services (AWS), S3 Buckets, AWS Lambda, Jenkins, Terraform, SQL, Data Modeling, Data Quality Analysis, Agile Methodology, Debugging, Troubleshooting, AWS Glue, Informatica",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,7,JOB_0161188,0.6736461520195007,"Data Engineer (Google Cloud, SPARK, JAVA)",CENTSTONE SERVICES LLC,"Sunnyvale, CA",Mid senior,Onsite,"Java, Scala, Hadoop, Spark, Data engineering, Machine learning, CPRA, GCP, Unix, SQL, ETL, Cloud environment, Big data, Compliance",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,8,JOB_0085000,0.671485424041748,Data Engineer,iTech Solutions,"Redmond, WA",Mid senior,Onsite,"C#, RESTful Services, SQL Server, Azure SQL, SSIS, ADF, PowerApps, Flow, PowerBI, Data Transformation, Query Optimization, Microsoft Data Platforms, Database Concepts, Normalization, Indexing, Physical Modelling, Logical Modelling, SQL Queries, Performance Tuning, RESTFul Services Development, API Integrations",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,9,JOB_0109162,0.670134961605072,Junior Data Engineer - SC Cleared,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"London, England, United Kingdom",Mid senior,Onsite,"Data Engineering, AWS or Azure, Data Standardisation, Entity Resolution, Data Pipelines, Kafka Streams, Apache Flink, Kinesis, SC clearance, Streaming Technologies",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,10,JOB_0057660,0.6673798561096191,Cloud Data Engineer,Verisk,"Jersey City, NJ",Mid senior,Onsite,"AWS Cloud, Data architecture, Data models, Data pipelines, Data standards, Data integration, Data lake, Data warehouse, Redshift, Postgres, Snowflake, EMR, EMR Studio, Databricks, Spark, Pyspark, Shell scripting, Data replication systems, Data analysis, Data modeling, Data management, Data lineage, Data security, Data pipes, Data ingestion, Data cleansing, Data transformation, DevOps methodologies, Data warehouse, ETL, ELT, SQL, PL/SQL, Unix Shell Scripting, Performance tuning, Troubleshoot, AWS, Azure, Cloud data warehouse, Data storage, Data management, S3, ADLS, RDBMS, NoSQL, Star schema, Snowflake schema, Dimensional modeling, Data security, Data access controls, Agile development methodologies, Communication skills",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,11,JOB_0330943,0.666702151298523,Data Engineer,Robert Half,"Charlotte, NC",Mid senior,Onsite,"Python, SQL, Data pipelines, Data engineering, AWS, Redshift, S3, Glue, Lambda, DevOps, PostgreSQL, MySQL, Data modeling, ETL, Data warehousing",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,12,JOB_0338832,0.6650657653808594,Cloud Data Engineer III,Iridium,"Tempe, AZ",Mid senior,Onsite,"Cloud Data Engineering, Data Lakehouse Design, Data Pipelines, ETL Processes, AWS Services (AWS Glue AWS DataSync), ThirdParty Data Platforms/Tools (Snowflake DBT), Agile Development, Data Ingestion Strategies, Data Quality, Data Integrity, Data Security, Data Governance, Data Warehousing, Data Modeling, Data Integration/Architecture, ETL Principles, DevOps Tools (GitLab), Communication Skills, Analytical Mindset, Problem Solving, Relationship Building, Task Prioritization, Continuous Learning, Data Analytics, Business Intelligence, Tableau, PowerBI, AWS Certifications, Snowflake Certifications, US Citizenship",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,13,JOB_0163260,0.6648750305175781,Cloud Data Engineer III,Iridium,"McLean, VA",Mid senior,Onsite,"Cloud Data Engineer, Data Lake House Design, AWS Services (Glue DataSync), Snowflake, DBT, ETL Processes, Data Pipelines, Data Ingestion, Data Quality, Data Security, Data Governance, Data Warehousing, Data Modeling, Data Integration, Data Architecture, DevOps Tools (GitLab), Python, SQL, AWS Cloud Data Tools, Cloud Database Platform Tools, Tableau, PowerBI, AWS Snowflake or related certifications, Data Analytics, Business Intelligence",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,14,JOB_0467510,0.664597749710083,Sr Data Engineer,Diverse Lynx,"Halifax, Nova Scotia, Canada",Mid senior,Onsite,"Python, Snowflake, AWS Services, Data Bricks, Cloud technologies, Data Engineering, Data Architecture, Development",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,15,JOB_0177775,0.6621420383453369,Software Engineer,Flexton Inc.,San Francisco Bay Area,Associate,Onsite,"Kafka Streaming, RESTful APIs, Microservices, CI/CD pipeline, Spark ETL, Spark Streaming, NoSQL, SQL, Java, Spring/Spring Boot, Flink, Data storage, Data retrieval, Data engineering, Software development methodologies, Scalable solutions",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,16,JOB_0038611,0.659496009349823,AWS Data Engineer,Intellectt Inc,"Atlanta, GA",Mid senior,Onsite,"Data engineering, SQL, Python, PySpark, S3, Lambda, EMR, Glue, Athena, EC2, IAM, Redshift, DMS, Airflow, Jenkins, Snowflake, AWS, RDS, Aurora, Cloud DB platforms, Data pipelines, Root cause analysis, Data pipeline engineering, Data Engineering and/or Cloud Platforms certification, Communication skills, Presenting findings",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,17,JOB_0118150,0.6594687104225159,Data Engineer III -locals,Steneral Consulting,"Chicago, IL",Mid senior,Onsite,"Data engineering, ETL development, Root cause analysis, Analytic skills, Structured data, Semistructured data, Unstructured data, Teradata, SQL server, AWS cloud services, Redshift, S3, Athena, Databricks, Lakehouse architecture, Data models, Microsoft Excel, PowerPoint, Problemsolving skills, Agile methodologies, Transportation/airline industry, Quantum Metrics, Akamai, Python, R, Continuous integration & delivery, Data acquisition, Data storage, Data transformation, Data processing, Data infrastructure, Data pipelines, Data warehouses, Unit tests, Data validation, Data documentation, Problem resolution, Crossfunctional projects, Agile development, Agile delivery, Project management, Product ownership, Development leads",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,18,JOB_0435998,0.655307948589325,Data Engineer,Velocity Tech,"London, England, United Kingdom",Mid senior,Onsite,"Data Engineering, Data Pipelines, ETL, ML, Algorithm Research, Agile Development, Scrum, Kanban, Data Modeling, Data Lake Systems, Python, SQL, Shell Scripting, Bash, GCP, AWS, DataOps, MLOps",8.743645999857108
Q04,data engineer with Spark Airflow and cloud experience,data,dense_pca128,19,JOB_0424126,0.6521811485290527,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)",Jobs for Humanity,Buffalo-Niagara Falls Area,Mid senior,Onsite,"Python, AWS, Airflow, Snowflake, Hadoop, Spark, Postgres, Angular JS, NoSQL, Scala, Data pipeline frameworks, Data APIs, Data delivery services, Analytical models, Production environments, Agile engineering practices, UNIX/Linux, Shell scripting, SQL, Java, MapReduce, Hive, EMR, Kafka, Gurobi, MySQL, Realtime data, Streaming applications, Mongo, Cassandra, Redshift, UNIX/Linux, Agile engineering practices, Scalable solutions, Continuous integration, Shipping code, Data warehousing, Data driven solutions, Problem solving, Multitier systems, Multiplatform systems, People management, Team leadership, Mentoring, Collaboration",8.743645999857108
