query_id,query,category,system,latency_ms,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,8,JOB_0139878,33.10973983163219,Business Intelligence Analyst,Spirit Mountain Casino,"Grand Ronde, OR",Mid senior,Onsite,"Data collection, Data organization, Data visualization, Data analysis, Dashboard creation, Report creation, Data source identification, Data transformation, Business process evaluation, Business intelligence tools, Data quality assessment, Data correlation analysis, Trend analysis, Pattern analysis, Business requirements capture, Business requirements documentation, Functional requirements capture, Functional requirements documentation, Data requirements capture, Data requirements documentation, User acceptance testing, Test case creation, Test data creation, SQL query development, Data accuracy assurance, Data consistency assurance, Visualization enhancement, Dashboard enhancement, Presentation enhancement, Report enhancement, Monthly reporting automation, System process design, System process documentation, System process maintenance, Technical assistance, Training, Mentoring, Coaching, Change tracking, Functional specification documentation, Business specification documentation, Procedure writing, Communication skills, Technical concept communication, BI/Data Visualization tools, Tableau, Power BI, Task prioritization, Deliverables prioritization, Results orientation, Decisionmaking, Data modeling, ETL processes, Collaboration tools, File sharing tools, Version control tools, Requirements gathering, Business intelligence projects, SQL query writing, Excel skills, Business analysis skills, Problemsolving skills, Collaboration skills, Facilitation skills, Crossfunctional team skills, Communication skills, Data translation, Relationship building, Independent work, Multiple project management, Bachelor's degree, Mathematics, Data Analytics, Economics, Computer Science, Statistics, Business, Education, Training, Experience, Business Intelligence, Analytics, Database experience, Data reporting experience, Casino IT experience, Highsecurity gaming license, Health vaccinations, Office environment, Tobacco smoke exposure, Noise exposure, Sitting, Walking, Bending, Reaching, Lifting, Personal computers, Standard office equipment"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,9,JOB_0378494,32.74115527316649,HR DATA ANALYST,BrightSpring Health Services,"Louisville, KY",Mid senior,Onsite,"Business intelligence, Analytics, Power BI, Oracle Fusion, SQL, Financial systems, HR systems, Data visualization, Microsoft Office Suite, Microsoft Excel, Data confidentiality, Project management, Timekeeping, Financial analysis, Reporting, Communication, Attention to detail, Accuracy, Selfmotivation, Bachelor's degree in Information Technology Computer Science Finance or equivalent work experience"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,10,JOB_0136732,31.84045925204216,Digital Asset Data Analyst,CoStar Group,"Richmond, VA",Mid senior,Onsite,"Power BI, Tableau, SQL, DAX, Business Intelligence, Database Management, Data Modeling, Data Warehousing, Online Analytical Processing (OLAP), Data Visualization, Data Analysis, Data Structures, Data Governance, Dashboard Creation, Report Creation, Communication, ProblemSolving, Analytical Thinking, Data Rich Dashboards, Creative Development, Digital Asset Management, Digital Asset File Formats, Editorial vs Royalty Free Photography Copyright Laws"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,11,JOB_0466797,31.64474823799233,Business Analyst - Project Lead,Keylent Inc,"Columbia, SC",Mid senior,Onsite,"Business Analyst, Project Lead, Business Model, Power BI Dashboards, Power BI, Microsoft Power BI, Data Analysis, Data Visualization, Data Mining, Data Management, Training, Knowledge Transfer, Documentation, Financial Dashboard Skills, Financial Analysis, Customer Relations, Problem Solving, Communication Skills, Presentation Skills, Bachelor's Degree"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,12,JOB_0281675,31.43982854663321,Human Resources Analyst/Compensation Analyst(Hybrid),"Three Point Solutions, Inc.","Wayzata, MN",Mid senior,Onsite,"Power BI, Excel, Compensation Analysis, Business Intelligence, Analytical Skills, Data Manipulation, Business Acumen, Partnership, Communication, Stakeholder Management, Project Planning, Data Accuracy, Process Skills, Dashboard Development, Reporting"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,13,JOB_0429929,31.365436561143703,Senior Data Insights & Reporting Analyst,Independence Blue Cross,"Philadelphia, PA",Mid senior,Onsite,"Data Analysis, SQL, Data Visualization, Microsoft Office, Power BI, Tableau, Data Transformation, Business Intelligence, Engineering, Statistics, Economics, Root Cause Analysis, Data Wrangling, Dashboards, Decision Making, Data Integrity"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,14,JOB_0210768,31.10952559291217,Data Dashboard Analyst,Cypress HCM,"Chicago, IL",Associate,Onsite,"Data Analysis, Data Visualization, Dashboard Design, Dashboard Development, Dashboard Maintenance, Data Reporting, Data Communication, Data Presentation, Tableau, Power BI, Salesforce, AWS S3, Data Extraction, Business Systems, Analytical Skills, ProblemSolving Skills, Communication Skills, Presentation Skills, Teamwork, Bachelor's Degree in Computer Science Statistics or Business, 2+ Years of Experience in Data Analysis and Visualization"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,15,JOB_0236143,30.887891540796918,Senior Business Systems Analyst,Robert Half,"Irvine, CA",Mid senior,Onsite,"Business Analysis, Power BI, SQL, Business Requirements, Business Systems Analyst"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,16,JOB_0281467,30.85660329812543,Business Intelligence Developer,VRK IT Vision Inc.,"New York, United States",Mid senior,Onsite,"Business Intelligence, Tableau, Data Visualization, Dashboard Development, ETL, Talend, Jira, Confluence, Lean Agile, Wireframing, Data Modeling, SQL, Information Systems Design, System Development, Problem Solving, Analytical Analysis, Communication, Technical Writing, Training, Coaching, Adaptability, Responsibility, Testing, Troubleshooting, Technical Expertise, Acquiring Information, Communicating Effectively, Critical Thinking, Delivering High Quality Work"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,17,JOB_0226936,30.604372165282136,Business Intelligence Analyst,"Freed Maxick CPAs, P.C.","Buffalo, NY",Associate,Onsite,"Business Analytics, Data Science, Business Administration, SQL, Tableau, Power BI, Python, R, MS Office Suite, MS Excel, Power Point, Data Analysis, Data Visualization, Project Management, Client Service, Tableau Server Management, Client Presentations, Internal and External Processes Documentation, Communication, Listening Skills, Problem Solving, FastPaced Environment, MultiTasking, Time Management, Travel to Client Locations, Professional Development, Teamwork, Compensation and Benefits, Friendly Work Environment, Promotion Opportunities, Ongoing Education, Hybrid Work Environment, Volunteering"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,18,JOB_0149747,30.489980648162806,Marketing Data Analyst,TFL,"Overland Park, KS",Associate,Onsite,"Marketing Data Analysis, Datadriven decision making, Data analysis, Consumer behavior analysis, Analytical skills, Business mindset, Growth drive, Strategic thinking, Prioritization, Marketing ROI, Dashboard development, Reporting, Forecasting, Planning, Sales and marketing performance projections, Optimization, Adhoc reporting, Marketing Teams, Sales Teams, Ecommerce, Consumer brands/products, Consumer behavior, Marketing funnel, Conversion optimization, CRM Tools, Google Analytics, Ecommerce platforms, Business intelligence visualizations, Crossfunctional teams, Datadriven business decisions, Presentation skills, Degree in Business Economics Finance Marketing, Data Analysis, Business Intelligence/Data visualization, SQL, Relational database concepts, Power BI, Tableau, Data analytics, Data visualization platforms, Competitive salary, Discretionary performance bonuses, 401k with company match, Unlimited vacation, Medical/Dental/Vision insurance, Longterm and shortterm disability, Life insurance, Paid maternity leave, Employee ticket credit, Company outings, Company kitchen, Company happy hours, Employee referral program, Casual dress code"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,19,JOB_0182572,30.4076112742587,Business Intelligence Developer,Robert Half,"Sunrise, FL",Mid senior,Onsite,"Business Intelligence, TSQL, Microsoft SQL Server Integrated Services, Microsoft SQL Server Analysis Services, Microsoft Power BI, Microsoft SQL Server Reporting Services, Data Warehousing, Analytics Tabular Models, OLAP Models, Relational Database, Extraction Transformation and Loading (ETL), Analytics/OLAP Cube, Tabular Model Development, MDX, Analytical report/dashboard, SQL Server technologies in Visual Studios Data Tools, Bachelor's degree (B. A. / B. S.), Ten (10) years' experience in IT field, Ten (10) years' hands on experience in various SQL Server technologies, Ten (10) years' hands on experience development of Analytics/OLAP Cube and Tabular Model Development, Ten (10) years' experience in report development using Microsoft SQL Server Reporting Services, Five (5) years' experience in analytical report/dashboard using tools such as Microsoft Power BI"
Q03,business intelligence analyst with Power BI and dashboard experience,data,bm25,634.0869690002364,20,JOB_0366473,30.02213553942523,Senior Business Analyst,Tuuci,"Miami, FL",Mid senior,Onsite,"Tableau, Power BI, Google Analytics, Salesforce, ERP, CRM, ETL/ELT, Data cleansing, Data governance, Data quality, Data visualization, Dashboard creation, KPI analysis, Data analysis, Forecasting, Reporting, Business intelligence, Data mining, Data manipulation, Data interpretation, Strategic decisionmaking, Communication, Teamwork, Problemsolving, Analytical thinking, Attention to detail, Time management, Flexibility, Adaptability, Initiative, Selfmotivation"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,1,JOB_0428040,35.704513227388766,Data Engineer,Hott Source,"Boston, MA",Mid senior,Onsite,"Python, Java, Hadoop, Spark, Hive, Pig, AWS, Azure, Google Cloud, Redshift, Snowflake, Airflow, Data Analyst, Data Scientist, Machine Learning, LLM, NLP, Keras, PyTorch, Numpy, Data Visualization, Algorithm, Model, Reporting, Dashboards, Big Data, Engineer, GCP, Apache, Snowflake, AI, ML, MLOps, ETL, Data Lakes, Data Warehouse"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,2,JOB_0245960,35.088918378545586,Senior Software Engineer / Data Engineer / Gcp Data Engineer,"TekVivid, Inc","Michigan, United States",Mid senior,Onsite,"Java, Springboot, Big Query, CloudRun, Airflow, Cloud Storage, Cloud Build, Cloud Run, Apache Beam, Data Quality, Data Validation, Data Pipeline, SQL Server, Hive, GCP Cloud Data, ApacheBeam, SpringBoot, Dataflow, BigQuery, Google Professional Data Engineer, Software Engineering, Data Engineering, Data Science, Computer Science, Information Technology, Oracle, MS SQL Server, MySQL, PostgreSQL, MongoDB, Cassandra, Redis, Hadoop, Spark, HBase, Teradata, Tableau, Qlik, Bachelor's degree, Master's degree"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,3,JOB_0226802,34.911291600705674,Data Quality Engineer,MHK TECH INC,"Jersey City, NJ",Mid senior,Onsite,"Coding standards, Data quality, SQL, Python, SDLC, Scrum teams, Integration environment, Agile mindset, TDD, BDD, Apache Spark, Hadoop, Scala, Snowflake, GCP BigQuery, AWS Redshift, Airflow, Kafka, Kinesis, Spark Streaming, Flink, Machine Learning, Mentoring"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,4,JOB_0027956,34.90860677999674,"Sr. Principal Engineer, Data",Acadia Healthcare,"Franklin, TN",Mid senior,Onsite,"Data Engineering, Cloud Data Architecture, Data Warehousing, Data Lakes, Data Pipelines, Snowflake, Databricks, Azure, RDBMS (Relational Database Management System), SQL Server, PostgreSQL, MySQL, Apache Spark, Azure Synapse, SQL, Python, AirFlow, ELK, API Development, Data Modeling, Pipeline Development, Troubleshooting, Data Governance, Meta Data Management, Data Lineage, Data Quality, SelfHealing, Throughput, Performance, Communication, Collaboration, Research, Evaluation, Mentoring, Coaching, Computer Science, Engineering, Apache Airflow, Data Orchestration, Data Observability"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,5,JOB_0080002,34.25583920952204,"Lead Software Engineer, Full Stack (Enterprise Data)",Jobs for Humanity,Buffalo-Niagara Falls Area,Mid senior,Onsite,"Cloud Computing, Agile Practices, Python, Go, Apache Airflow, Apache Spark, Presto, Snowflake, AWS, Distributed Microservices, Full Stack Systems, Software Engineering, Software Development Life Cycle, Configuration Management, Change Management, Code Deployment, Team Leadership, People Management, Enterprise Data Management, Data Security, Regulatory Compliance, Open Source Frameworks"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,6,JOB_0401097,33.98897719791373,Senior Data Engineer,Vista,"Lakeshore, Ontario, Canada",Mid senior,Onsite,"Data Engineering, Data Modeling, ETL Pipelines, AWS Cloud Services, Azure Cloud Services, Google Cloud Services, REST APIs, Microservices, Data Warehousing, SQL, Python, DBT, Airflow, Snowflake, S3, Databricks, Spark, Matillion, Looker, Statistics, Problem Solving, MultiTasking, FastPaced Environment, Globally Distributed Environment"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,7,JOB_0011349,33.928248888652575,AWS Cloud Data Engineer,LHH,"Westlake Village, CA",Mid senior,Onsite,"AWS, Cloud Data Engineer, Tableau, Dynamo DB, Kibana, Redshift Spectrum, Apache Pinot, Spark, Kafka, Kubernetes, Airflow, AWS Big Data Specialty, AWS Cloud Data Lake Technologies, Kinesis/Kafka, S3, Glue, Athena, Parquet, Avro, ORC, Streaming Service, EMS, MQ, Java, XSD, File Adapter, ESB, Microservices, SOA, RESTful APIs, Data integration, OnPrem Data solutions, Netezza"
Q04,data engineer with Spark Airflow and cloud experience,data,bm25,596.5507939999952,8,JOB_0021213,33.84265237087942,Principal Data Engineer,Reperio Human Capital,"Florida, United States",Mid senior,Onsite,"Data Engineer, AWS, GCP, Azure, Snowflake, Python, Apache Airflow, AWS Step Functions, Java, Scala, Big data, Hadoop, Spark, Data warehousing, Data modeling, Database technologies, Leadership, Problemsolving, Analytical thinking, Communication"
